"owner_id","owner_tag","location_count","classified_location_count","solver_size","solve_mode","exact_status","runtime_status","runtime_gate_possible","runtime_gate_passed","runtime_strategy","runtime_strategy_name","runtime_approx_reason","runtime_approx_reason_name","candidate_attempt_count","candidate_count","candidate_gate_count","nobles_raw_deviation","nobles_approx_deviation","clergy_raw_deviation","clergy_approx_deviation","burghers_raw_deviation","burghers_approx_deviation","lower_raw_deviation","lower_approx_deviation","factor_nobles","factor_clergy","factor_burghers","factor_lower","selected_average_improvement_ratio","selected_average_absolute_improvement","total_residual","raw_total_residual"
"1990","WRC","2","2","3","3","-1","-8","1","0","0","raw_fallback","4","no_valid_candidate","3","0","0","0.16238","0.16238","-0.09998","-0.09998","0.05502","0.05502","-0.11747","-0.11747","1.00000","1.00000","1.00000","1.00000","","","","-0.00005"
"1991","GLO","5","5","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","1","0","0.45835","0.45835","-0.11558","-0.11558","0.04223","0.04223","-0.38504","-0.38504","1.00000","1.00000","1.00000","1.00000","","","","-0.00004"
"1992","NYS","3","3","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","2","0","-0.06645","-0.06645","-0.14354","-0.14354","0.07593","0.07593","0.13403","0.13403","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"1993","OPV","4","4","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","5","0","0.19615","0.19615","-0.21291","-0.21291","0.15551","0.15551","-0.13878","-0.13878","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"2008","HAW","4","4","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.35295","-0.35295","0.00941","0.00941","0.00000","0.00000","0.34356","0.34356","1.00000","1.00000","1.00000","1.00000","","","","0.00002"
"2009","MUI","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.20346","-0.20346","0.04360","0.04360","0.00000","0.00000","0.15985","0.15985","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"2010","LHN","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.07749","-0.07749","0.02201","0.02201","0.00000","0.00000","0.05548","0.05548","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"2011","MLK","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.09007","-0.09007","0.02175","0.02175","0.00000","0.00000","0.06832","0.06832","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"2012","OAH","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.10698","-0.10698","0.02131","0.02131","0.00000","0.00000","0.08566","0.08566","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"2013","KAU","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.09152","-0.09152","0.01859","0.01859","0.00000","0.00000","0.07293","0.07293","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"2014","TOG","3","3","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.20210","-0.20210","0.02680","0.02680","0.00000","0.00000","0.17532","0.17532","1.00000","1.00000","1.00000","1.00000","","","","0.00002"
"2015","YAP","2","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"2016","SAM","3","0","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","0.00000","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"2020","NOV","171","110","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","7","7","0","-5.49001","-5.49001","-0.90538","-0.90538","1.09245","1.09245","5.30236","5.30236","1.00000","1.00000","1.00000","1.00000","","","","-0.00058"
"2021","PSK","12","12","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","7","4","0","-0.34945","-0.34945","-0.03390","-0.03390","0.13375","0.13375","0.24950","0.24950","1.00000","1.00000","1.00000","1.00000","","","","-0.00010"
"2022","ORE","5","5","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.05765","-0.05765","-0.01800","-0.01800","0.00000","0.00000","0.07563","0.07563","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"2023","SMO","29","29","3","3","-2","1","1","1","2","improvement_l2","0","none","11","2","1","1.13917","1.03533","-0.29472","-0.22068","0.25057","0.09606","-1.09526","-0.91032","0.00000","7.29166","0.00000","2.15996","0.28197","0.12932","-0.00004","-0.00024"
"2024","FMB","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.02115","-0.02115","-0.00239","-0.00239","0.00000","0.00000","0.02353","0.02353","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"2025","MOS","26","25","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","7","0","-0.41017","-0.41017","-0.79022","-0.79022","0.36334","0.36334","0.83682","0.83682","1.00000","1.00000","1.00000","1.00000","","","","-0.00023"
"2028","VLR","8","8","3","3","-1","1","1","1","2","improvement_l2","0","none","7","4","1","0.01001","0.00071","-0.08251","-0.05780","-0.17588","0.16693","0.24834","-0.10973","5.25048","0.00000","2.20661","0.00000","0.46050","0.04538","-0.00003","-0.00004"
"2029","UGL","3","3","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.02788","-0.02788","-0.03351","-0.03351","0.00000","0.00000","0.06140","0.06140","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"2030","YRV","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.07697","0.07697","-0.07313","-0.07313","0.00430","0.00430","-0.00815","-0.00815","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"2031","TPS","4","4","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","7","1","0","-0.03769","-0.03769","-0.04361","-0.04361","-0.01328","-0.01328","0.09455","0.09455","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"2032","BLO","23","23","3","3","-2","1","1","1","2","improvement_l2","0","none","11","5","2","-0.68733","-0.29482","-0.16225","-0.15779","0.00840","-0.00024","0.84110","0.45312","5.57719","2.29064","0.78163","0.00000","0.50764","0.19824","-0.00003","-0.00008"
"2033","YAR","7","7","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","2","0","-0.34331","-0.34331","-0.12463","-0.12463","0.17792","0.17792","0.28996","0.28996","1.00000","1.00000","1.00000","1.00000","","","","-0.00006"
"2034","RSO","19","3","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","3","0","-0.20933","-0.20933","-0.07145","-0.07145","0.17190","0.17190","0.10887","0.10887","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"2035","TVE","3","3","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","1","0","0.10644","0.10644","-0.03057","-0.03057","0.08970","0.08970","-0.16565","-0.16565","1.00000","1.00000","1.00000","1.00000","","","","-0.00008"
"2036","KAS","4","4","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","7","2","0","-0.08724","-0.08724","-0.06711","-0.06711","0.03480","0.03480","0.11950","0.11950","1.00000","1.00000","1.00000","1.00000","","","","-0.00005"
"2037","KLN","2","2","3","3","-1","-8","1","0","0","raw_fallback","4","no_valid_candidate","3","0","0","-0.01597","-0.01597","-0.04783","-0.04783","0.00402","0.00402","0.05976","0.05976","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"2038","ZUB","5","5","3","3","-1","-8","1","0","0","raw_fallback","4","no_valid_candidate","7","0","0","-0.17035","-0.17035","-0.05277","-0.05277","0.02652","0.02652","0.19656","0.19656","1.00000","1.00000","1.00000","1.00000","","","","-0.00004"
"2039","DMI","2","2","3","3","-1","-8","1","0","0","raw_fallback","4","no_valid_candidate","3","0","0","0.03346","0.03346","-0.04610","-0.04610","-0.00476","-0.00476","0.01738","0.01738","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"2040","GLM","12","6","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","2","0","-0.21401","-0.21401","-0.16875","-0.16875","0.02874","0.02874","0.35402","0.35402","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"2041","RZH","4","4","3","3","-2","-8","1","0","0","raw_fallback","4","no_valid_candidate","11","0","0","-0.23853","-0.23853","-0.00765","-0.00765","0.04059","0.04059","0.20557","0.20557","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"2042","VYA","10","10","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","4","0","-0.36457","-0.36457","-0.15128","-0.15128","0.06653","0.06653","0.44927","0.44927","1.00000","1.00000","1.00000","1.00000","","","","-0.00005"
"2043","TRB","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","-0.03960","-0.03960","0.02415","0.02415","0.00669","0.00669","0.00875","0.00875","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"2044","BRY","9","9","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","1","0","-0.34612","-0.34612","0.07272","0.07272","0.08758","0.08758","0.18576","0.18576","1.00000","1.00000","1.00000","1.00000","","","","-0.00006"
"2045","CHR","14","14","3","3","1","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","2","0","-0.16423","-0.16423","0.01732","0.01732","0.18682","0.18682","-0.04007","-0.04007","1.00000","1.00000","1.00000","1.00000","","","","-0.00016"
"2046","STS","4","4","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","7","1","0","-0.19871","-0.19871","0.07721","0.07721","0.03843","0.03843","0.08307","0.08307","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"2047","NVS","5","5","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","7","4","0","-0.09312","-0.09312","0.10345","0.10345","0.00010","0.00010","-0.01049","-0.01049","1.00000","1.00000","1.00000","1.00000","","","","-0.00006"
"2048","RYL","1","1","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.03497","-0.03497","0.02680","0.02680","0.00000","0.00000","0.00817","0.00817","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"2049","NSL","12","12","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","3","0","-0.63317","-0.63317","-0.15319","-0.15319","0.02208","0.02208","0.76418","0.76418","1.00000","1.00000","1.00000","1.00000","","","","-0.00010"
"2050","KCH","15","15","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","2","0","-0.69279","-0.69279","-0.24234","-0.24234","0.02350","0.02350","0.91159","0.91159","1.00000","1.00000","1.00000","1.00000","","","","-0.00004"
"2051","KZK","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","-0.04538","-0.04538","-0.00627","-0.00627","0.00331","0.00331","0.04833","0.04833","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"2052","TRS","4","4","3","3","-1","-8","1","0","0","raw_fallback","4","no_valid_candidate","7","0","0","-0.03842","-0.03842","-0.12781","-0.12781","0.02130","0.02130","0.14492","0.14492","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"2053","RYA","11","11","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","3","0","-0.67278","-0.67278","-0.09110","-0.09110","0.03266","0.03266","0.73113","0.73113","1.00000","1.00000","1.00000","1.00000","","","","-0.00009"
"2054","PRK","8","8","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","7","4","0","-0.50224","-0.50224","-0.10602","-0.10602","-0.00683","-0.00683","0.61502","0.61502","1.00000","1.00000","1.00000","1.00000","","","","-0.00007"
"2055","SKY","3","3","3","3","-1","1","1","1","2","improvement_l2","0","none","7","1","1","-0.19049","-0.05892","-0.08376","-0.07041","0.03983","-0.02194","0.23442","0.15140","0.00000","15.31637","0.00000","0.00000","0.41320","0.06145","-0.00001","0.00000"
"2056","NZH","6","5","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","1","0","0.20169","0.20169","-0.22641","-0.22641","-0.09616","-0.09616","0.12086","0.12086","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"2057","GRS","6","6","3","3","-2","-8","1","0","0","raw_fallback","4","no_valid_candidate","11","0","0","-0.15741","-0.15741","-0.05441","-0.05441","0.03598","0.03598","0.17581","0.17581","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"2058","SZL","7","7","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","1","0","-0.29179","-0.29179","-0.00573","-0.00573","-0.00661","-0.00661","0.30410","0.30410","1.00000","1.00000","1.00000","1.00000","","","","-0.00003"
"2059","MRM","7","7","3","3","-1","1","1","1","2","improvement_l2","0","none","7","4","1","-0.12802","-0.03872","-0.13734","-0.05708","-0.00950","-0.00002","0.27482","0.09608","3.72851","11.43369","0.00000","0.00000","0.73010","0.08942","-0.00002","-0.00004"
"2060","KOS","9","8","3","3","-2","-8","1","0","0","raw_fallback","4","no_valid_candidate","11","0","0","-0.15344","-0.15344","-0.16453","-0.16453","0.03470","0.03470","0.28327","0.28327","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"2061","MOG","3","3","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","1","0","-0.02696","-0.02696","-0.04300","-0.04300","-0.01115","-0.01115","0.08112","0.08112","1.00000","1.00000","1.00000","1.00000","","","","0.00001"
"2062","PRM","64","22","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.38568","-0.38568","-0.10683","-0.10683","0.00000","0.00000","0.25535","0.25535","1.00000","1.00000","1.00000","1.00000","","","","-0.23716"
"2063","VYT","20","16","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","-0.22965","-0.22965","-0.25774","-0.25774","0.00000","0.00000","0.48738","0.48738","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"2089","KHM","82","61","3","3","-2","1","1","1","2","improvement_l2","0","none","11","3","2","12.44576","10.53223","-1.18015","-0.48272","0.83768","-0.00826","-12.10393","-10.04028","0.00000","10.86686","0.85410","0.00000","0.47620","1.37588","-0.00005","-0.00064"
"2090","CHA","21","16","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","5","0","2.35299","2.35299","-0.50413","-0.50413","-0.05703","-0.05703","-1.79205","-1.79205","1.00000","1.00000","1.00000","1.00000","","","","-0.00022"
"2091","DAI","53","40","3","3","-2","1","1","1","2","improvement_l2","0","none","11","3","2","11.48021","9.72642","-1.81300","-1.61830","0.67046","-0.04198","-10.33818","-8.06605","0.00000","0.00000","0.82372","2.77811","0.35431","1.21221","-0.00010","-0.00051"
"2092","SUK","20","20","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","4","0","3.04856","3.04856","0.30880","0.30880","0.25875","0.25875","-3.61639","-3.61639","1.00000","1.00000","1.00000","1.00000","","","","-0.00028"
"2093","LNA","21","19","3","3","-2","1","1","1","2","improvement_l2","0","none","11","4","2","1.06359","0.66754","-0.30900","-0.17623","0.13488","0.00225","-0.88967","-0.49335","0.00000","0.00000","1.60995","3.71519","0.55765","0.26443","-0.00005","-0.00020"
"2094","LAV","9","8","3","3","-2","1","1","1","2","improvement_l2","0","none","11","3","1","0.80244","0.77394","-0.06852","-0.03656","0.06886","-0.00732","-0.80288","-0.73003","0.00000","6.28455","0.55105","0.00000","0.37142","0.04868","-0.00004","-0.00010"
"2095","ADH","1","1","5","3","-1","-8","1","0","0","raw_fallback","2","one_or_fewer_classes","0","0","0","0.49879","0.49879","-0.09457","-0.09457","0.05460","0.05460","-0.45886","-0.45886","1.00000","1.00000","1.00000","1.00000","","","","-0.00004"
"2096","PEG","28","28","3","3","-2","1","1","1","2","improvement_l2","0","none","11","6","2","3.47284","3.00713","-0.07775","-0.00023","0.41140","0.03587","-3.80678","-3.04214","0.00000","1.14342","0.00000","8.18027","0.56068","0.42080","-0.00006","-0.00029"
"2097","SNG","6","6","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","1","0","-0.16580","-0.16580","-0.13853","-0.13853","0.51025","0.51025","-0.20598","-0.20598","1.00000","1.00000","1.00000","1.00000","","","","-0.00006"
"2098","LIG","15","14","3","3","-2","-1","1","1","2","improvement_l2","0","none","11","1","1","0.44397","0.35524","-0.07391","-0.06507","0.02680","-0.00182","-0.39691","-0.28820","0.00000","11.55155","0.57038","0.00000","0.38121","0.05780","-0.00003","-0.00005"
"2099","LGK","9","9","3","3","-2","-8","1","0","0","raw_fallback","4","no_valid_candidate","11","0","0","0.19520","0.19520","-0.00256","-0.00256","0.01068","0.01068","-0.20332","-0.20332","1.00000","1.00000","1.00000","1.00000","","","","0.00000"
"2100","KED","3","3","3","3","-1","-8","1","0","0","raw_fallback","4","no_valid_candidate","7","0","0","0.03747","0.03747","0.00096","0.00096","0.02130","0.02130","-0.05974","-0.05974","1.00000","1.00000","1.00000","1.00000","","","","-0.00001"
"2101","PAH","11","10","3","3","1","1","1","1","2","improvement_l2","0","none","11","9","2","-0.03431","-0.00036","-0.16327","0.00025","0.10805","0.00011","0.08947","0.00005","1.53286","5.99123","0.61774","0.23563","0.99650","0.09860","-0.00010","-0.00006"
"2102","SPN","5","5","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","2","0","1.21296","1.21296","-0.05787","-0.05787","0.04412","0.04412","-1.19925","-1.19925","1.00000","1.00000","1.00000","1.00000","","","","-0.00004"
"2103","ARK","17","17","3","3","-2","-8","1","0","0","raw_fallback","5","no_gate_candidate","11","3","0","3.32833","3.32833","-0.84359","-0.84359","1.43547","1.43547","-3.92046","-3.92046","1.00000","1.00000","1.00000","1.00000","","","","-0.00025"
"2104","PIN","26","26","3","3","-2","1","1","1","2","improvement_l2","0","none","11","5","3","5.07785","4.98639","-0.17478","-0.05231","0.18058","-0.00725","-5.08391","-4.92646","0.00000","7.28307","0.83585","0.36586","0.42696","0.13609","-0.00012","-0.00026"
"2105","SAG","8","8","3","3","-2","1","1","1","2","improvement_l2","0","none","11","4","4","1.47810","1.25887","-0.11677","-0.01958","0.04629","-0.00024","-1.40768","-1.23892","0.00000","8.77101","1.23677","0.00000","0.52369","0.13281","-0.00001","-0.00006"
"2106","TNG","2","2","5","3","-1","-8","0","0","0","raw_fallback","1","raw_gate_impossible","0","0","0","0.11048","0.11048","-0.01337","-0.01337","0.00000","0.00000","-0.09713","-0.09713","1.00000","1.00000","1.00000","1.00000","","","","-0.00002"
"2107","BPR","3","3","3","3","-1","-8","1","0","0","raw_fallback","5","no_gate_candidate","3","3","0","0.41798","0.41798","-0.17829","-0.17829","0.42075","0.42075","-0.66053","-0.66053","1.00000","1.00000","1.00000","1.00000","","","","-0.00009"
